instance,solver,result,PAR2_time
fcc/50-83309.cnf,kissat_sat+cf,sat,0.07
fcc/50-83349.cnf,kissat_sat+cf,sat,0.07
fcc/50-83730.cnf,kissat_sat+cf,sat,0.08
fcc/50-83761.cnf,kissat_sat+cf,sat,0.08
fcc/50-84491.cnf,kissat_sat+cf,sat,0.08
fcc/50-84877.cnf,kissat_sat+cf,sat,0.08
fcc/50-84928.cnf,kissat_sat+cf,sat,0.08
fcc/50-85549.cnf,kissat_sat+cf,sat,0.08
fcc/50-85965.cnf,kissat_sat+cf,sat,0.08
fcc/50-86061.cnf,kissat_sat+cf,sat,0.08
fcc/50-8620.cnf,kissat_sat+cf,sat,0.04
fcc/50-86275.cnf,kissat_sat+cf,sat,0.08
fcc/50-86448.cnf,kissat_sat+cf,sat,0.08
fcc/50-87089.cnf,kissat_sat+cf,sat,0.08
fcc/50-87290.cnf,kissat_sat+cf,sat,0.08
fcc/50-88478.cnf,kissat_sat+cf,sat,0.08
fcc/50-89168.cnf,kissat_sat+cf,sat,0.08
fcc/50-89704.cnf,kissat_sat+cf,sat,0.08
fcc/50-90808.cnf,kissat_sat+cf,sat,0.08
fcc/50-91067.cnf,kissat_sat+cf,sat,0.08
fcc/50-91089.cnf,kissat_sat+cf,sat,0.08
fcc/50-91549.cnf,kissat_sat+cf,sat,0.08
fcc/50-91553.cnf,kissat_sat+cf,sat,0.08
fcc/50-93556.cnf,kissat_sat+cf,sat,0.07
fcc/50-93769.cnf,kissat_sat+cf,sat,0.07
fcc/50-94921.cnf,kissat_sat+cf,sat,0.07
fcc/50-95082.cnf,kissat_sat+cf,sat,0.08
fcc/50-96226.cnf,kissat_sat+cf,sat,0.08
fcc/50-96460.cnf,kissat_sat+cf,sat,0.09
fcc/50-96790.cnf,kissat_sat+cf,sat,0.08
fcc/50-96978.cnf,kissat_sat+cf,sat,0.08
fcc/50-97397.cnf,kissat_sat+cf,sat,0.08
fcc/50-97494.cnf,kissat_sat+cf,sat,0.08
fcc/50-97917.cnf,kissat_sat+cf,sat,0.08
fcc/50-98003.cnf,kissat_sat+cf,sat,0.09
fcc/50-98193.cnf,kissat_sat+cf,sat,0.09
fcc/50-99157.cnf,kissat_sat+cf,sat,0.09
fcc/50-99756.cnf,kissat_sat+cf,sat,0.08
fcc/51-100330.cnf,kissat_sat+cf,sat,0.08
fcc/51-100557.cnf,kissat_sat+cf,sat,0.08
fcc/51-100610.cnf,kissat_sat+cf,sat,0.09
fcc/51-100647.cnf,kissat_sat+cf,sat,0.09
fcc/51-100959.cnf,kissat_sat+cf,sat,0.09
fcc/51-101187.cnf,kissat_sat+cf,sat,0.09
fcc/51-101263.cnf,kissat_sat+cf,sat,0.08
fcc/51-101354.cnf,kissat_sat+cf,sat,0.09
fcc/51-101518.cnf,kissat_sat+cf,sat,0.09
fcc/51-101734.cnf,kissat_sat+cf,sat,0.09
fcc/51-101893.cnf,kissat_sat+cf,sat,0.08
fcc/51-102094.cnf,kissat_sat+cf,sat,0.09
fcc/51-102117.cnf,kissat_sat+cf,sat,0.09
fcc/51-102151.cnf,kissat_sat+cf,sat,0.09
fcc/51-102246.cnf,kissat_sat+cf,sat,0.09
fcc/51-102253.cnf,kissat_sat+cf,sat,0.09
fcc/51-102287.cnf,kissat_sat+cf,sat,0.09
fcc/51-102542.cnf,kissat_sat+cf,sat,0.09
fcc/51-102586.cnf,kissat_sat+cf,sat,0.09
fcc/51-102593.cnf,kissat_sat+cf,sat,0.09
fcc/51-102644.cnf,kissat_sat+cf,sat,0.1
fcc/51-102683.cnf,kissat_sat+cf,sat,0.09
fcc/51-102926.cnf,kissat_sat+cf,sat,0.1
fcc/51-103071.cnf,kissat_sat+cf,sat,0.1
fcc/51-103114.cnf,kissat_sat+cf,sat,0.09
fcc/51-103157.cnf,kissat_sat+cf,sat,0.09
fcc/51-103514.cnf,kissat_sat+cf,sat,0.1
fcc/51-103601.cnf,kissat_sat+cf,sat,0.09
fcc/51-104214.cnf,kissat_sat+cf,sat,0.09
fcc/51-104508.cnf,kissat_sat+cf,sat,0.1
fcc/51-104515.cnf,kissat_sat+cf,sat,0.09
fcc/51-104522.cnf,kissat_sat+cf,sat,0.1
fcc/51-104603.cnf,kissat_sat+cf,sat,0.1
fcc/51-104605.cnf,kissat_sat+cf,sat,0.09
fcc/51-104669.cnf,kissat_sat+cf,sat,0.09
fcc/51-104959.cnf,kissat_sat+cf,sat,0.09
fcc/51-105055.cnf,kissat_sat+cf,sat,0.1
fcc/51-105061.cnf,kissat_sat+cf,sat,0.09
fcc/51-105085.cnf,kissat_sat+cf,sat,0.1
fcc/51-105126.cnf,kissat_sat+cf,sat,0.11
fcc/51-105151.cnf,kissat_sat+cf,sat,0.1
fcc/51-105163.cnf,kissat_sat+cf,sat,0.1
fcc/51-105377.cnf,kissat_sat+cf,sat,0.09
fcc/51-105642.cnf,kissat_sat+cf,sat,0.09
fcc/51-105754.cnf,kissat_sat+cf,sat,0.1
fcc/51-105762.cnf,kissat_sat+cf,sat,0.1
fcc/51-105768.cnf,kissat_sat+cf,sat,0.1
fcc/51-105843.cnf,kissat_sat+cf,sat,0.1
fcc/51-105882.cnf,kissat_sat+cf,sat,0.09
fcc/51-105906.cnf,kissat_sat+cf,sat,0.1
fcc/51-106146.cnf,kissat_sat+cf,sat,0.1
fcc/51-106300.cnf,kissat_sat+cf,sat,0.1
fcc/51-106332.cnf,kissat_sat+cf,sat,0.12
fcc/51-106342.cnf,kissat_sat+cf,sat,0.1
fcc/51-106397.cnf,kissat_sat+cf,sat,0.1
fcc/51-106491.cnf,kissat_sat+cf,sat,0.1
fcc/51-106885.cnf,kissat_sat+cf,sat,0.1
fcc/51-106946.cnf,kissat_sat+cf,sat,0.12
fcc/51-106990.cnf,kissat_sat+cf,sat,0.11
fcc/51-107077.cnf,kissat_sat+cf,sat,0.13
fcc/51-107209.cnf,kissat_sat+cf,sat,0.1
fcc/51-107261.cnf,kissat_sat+cf,sat,0.13
fcc/51-107340.cnf,kissat_sat+cf,sat,0.13
fcc/51-107362.cnf,kissat_sat+cf,sat,0.27
fcc/51-107540.cnf,kissat_sat+cf,unsat,0.6
fcc/51-107714.cnf,kissat_sat+cf,sat,0.12
fcc/51-107957.cnf,kissat_sat+cf,unsat,0.62
fcc/51-108658.cnf,kissat_sat+cf,unsat,0.62
fcc/51-108865.cnf,kissat_sat+cf,sat,0.17
fcc/51-109085.cnf,kissat_sat+cf,sat,0.12
fcc/51-109715.cnf,kissat_sat+cf,sat,0.16
fcc/51-109950.cnf,kissat_sat+cf,sat,0.18
fcc/51-110286.cnf,kissat_sat+cf,sat,0.12
fcc/51-111175.cnf,kissat_sat+cf,sat,0.12
fcc/51-112594.cnf,kissat_sat+cf,sat,0.19
fcc/51-112609.cnf,kissat_sat+cf,sat,0.13
fcc/51-112630.cnf,kissat_sat+cf,sat,0.18
fcc/51-112658.cnf,kissat_sat+cf,sat,0.13
fcc/51-112735.cnf,kissat_sat+cf,sat,0.3
fcc/51-112743.cnf,kissat_sat+cf,sat,0.13
fcc/51-112820.cnf,kissat_sat+cf,sat,0.13
fcc/51-112835.cnf,kissat_sat+cf,sat,0.2
fcc/51-112922.cnf,kissat_sat+cf,sat,0.14
fcc/51-112964.cnf,kissat_sat+cf,sat,0.16
fcc/51-112985.cnf,kissat_sat+cf,sat,0.18
fcc/51-113076.cnf,kissat_sat+cf,sat,0.14
fcc/51-113094.cnf,kissat_sat+cf,sat,0.13
fcc/51-113149.cnf,kissat_sat+cf,sat,0.28
fcc/51-113165.cnf,kissat_sat+cf,sat,0.12
fcc/51-113223.cnf,kissat_sat+cf,sat,0.17
fcc/51-113228.cnf,kissat_sat+cf,sat,0.13
fcc/51-113258.cnf,kissat_sat+cf,sat,0.17
fcc/51-113360.cnf,kissat_sat+cf,unsat,0.47
fcc/51-113524.cnf,kissat_sat+cf,sat,0.17
fcc/51-113526.cnf,kissat_sat+cf,sat,0.13
fcc/51-113583.cnf,kissat_sat+cf,sat,0.14
fcc/51-113591.cnf,kissat_sat+cf,sat,0.12
fcc/51-113613.cnf,kissat_sat+cf,sat,0.18
fcc/51-113619.cnf,kissat_sat+cf,sat,0.13
fcc/51-113850.cnf,kissat_sat+cf,sat,0.38
fcc/51-113871.cnf,kissat_sat+cf,sat,0.19
fcc/51-113891.cnf,kissat_sat+cf,sat,0.14
fcc/51-113978.cnf,kissat_sat+cf,sat,0.13
fcc/51-113984.cnf,kissat_sat+cf,sat,0.17
fcc/51-114299.cnf,kissat_sat+cf,sat,0.14
fcc/51-114328.cnf,kissat_sat+cf,sat,0.21
fcc/51-114339.cnf,kissat_sat+cf,sat,0.15
fcc/51-114369.cnf,kissat_sat+cf,sat,0.21
fcc/51-114401.cnf,kissat_sat+cf,sat,0.15
fcc/51-114427.cnf,kissat_sat+cf,sat,0.14
fcc/51-114559.cnf,kissat_sat+cf,sat,0.31
fcc/51-114562.cnf,kissat_sat+cf,sat,0.21
fcc/51-114574.cnf,kissat_sat+cf,sat,0.19
fcc/51-114576.cnf,kissat_sat+cf,sat,0.18
fcc/51-114596.cnf,kissat_sat+cf,sat,0.21
fcc/51-114598.cnf,kissat_sat+cf,sat,0.39
fcc/51-114613.cnf,kissat_sat+cf,sat,0.22
fcc/51-114622.cnf,kissat_sat+cf,sat,0.39
fcc/51-114710.cnf,kissat_sat+cf,sat,0.21
fcc/51-114737.cnf,kissat_sat+cf,sat,0.15
fcc/51-114753.cnf,kissat_sat+cf,sat,0.21
fcc/51-114754.cnf,kissat_sat+cf,sat,0.18
fcc/51-114841.cnf,kissat_sat+cf,sat,0.2
fcc/51-114887.cnf,kissat_sat+cf,sat,0.14
fcc/51-114896.cnf,kissat_sat+cf,sat,0.34
fcc/51-114938.cnf,kissat_sat+cf,sat,0.18
fcc/51-115004.cnf,kissat_sat+cf,sat,0.19
fcc/51-115015.cnf,kissat_sat+cf,sat,0.3
fcc/51-115033.cnf,kissat_sat+cf,sat,0.14
fcc/51-115080.cnf,kissat_sat+cf,sat,0.15
fcc/51-115097.cnf,kissat_sat+cf,sat,0.21
fcc/51-115118.cnf,kissat_sat+cf,sat,0.2
fcc/51-115119.cnf,kissat_sat+cf,sat,0.2
fcc/51-115121.cnf,kissat_sat+cf,sat,0.21
fcc/51-115156.cnf,kissat_sat+cf,sat,0.15
fcc/51-115193.cnf,kissat_sat+cf,sat,0.14
fcc/51-115206.cnf,kissat_sat+cf,sat,0.15
fcc/51-115243.cnf,kissat_sat+cf,sat,0.19
fcc/51-115347.cnf,kissat_sat+cf,sat,0.21
fcc/51-115519.cnf,kissat_sat+cf,sat,0.2
fcc/51-115536.cnf,kissat_sat+cf,sat,0.21
fcc/51-115600.cnf,kissat_sat+cf,sat,0.23
fcc/51-115606.cnf,kissat_sat+cf,sat,0.18
fcc/51-115848.cnf,kissat_sat+cf,sat,0.39
fcc/51-115892.cnf,kissat_sat+cf,sat,0.16
fcc/51-115895.cnf,kissat_sat+cf,sat,0.36
fcc/51-116020.cnf,kissat_sat+cf,sat,0.43
fcc/51-116025.cnf,kissat_sat+cf,sat,0.2
fcc/51-116032.cnf,kissat_sat+cf,sat,0.35
fcc/51-116033.cnf,kissat_sat+cf,sat,0.35
fcc/51-116050.cnf,kissat_sat+cf,sat,0.22
fcc/51-116078.cnf,kissat_sat+cf,sat,0.36
fcc/51-116080.cnf,kissat_sat+cf,sat,0.15
fcc/51-116087.cnf,kissat_sat+cf,sat,0.25
fcc/51-116134.cnf,kissat_sat+cf,sat,0.22
fcc/51-116147.cnf,kissat_sat+cf,sat,0.63
fcc/51-116202.cnf,kissat_sat+cf,sat,0.38
fcc/51-116210.cnf,kissat_sat+cf,sat,0.4
fcc/51-116213.cnf,kissat_sat+cf,sat,0.37
fcc/51-116248.cnf,kissat_sat+cf,sat,0.17
fcc/51-116262.cnf,kissat_sat+cf,sat,0.22
fcc/51-116278.cnf,kissat_sat+cf,sat,0.36
fcc/51-116344.cnf,kissat_sat+cf,sat,0.24
fcc/51-116355.cnf,kissat_sat+cf,sat,0.21
fcc/51-116364.cnf,kissat_sat+cf,sat,0.41
fcc/51-116407.cnf,kissat_sat+cf,sat,0.37
fcc/51-116412.cnf,kissat_sat+cf,sat,0.34
fcc/51-116429.cnf,kissat_sat+cf,sat,0.41
fcc/51-116441.cnf,kissat_sat+cf,sat,0.23
fcc/51-116448.cnf,kissat_sat+cf,sat,0.38
fcc/51-116453.cnf,kissat_sat+cf,sat,0.17
fcc/51-116462.cnf,kissat_sat+cf,sat,0.23
fcc/51-116479.cnf,kissat_sat+cf,sat,0.35
fcc/51-116559.cnf,kissat_sat+cf,sat,0.35
fcc/51-116565.cnf,kissat_sat+cf,sat,0.18
fcc/51-116588.cnf,kissat_sat+cf,sat,0.23
fcc/51-116596.cnf,kissat_sat+cf,sat,0.34
fcc/51-116616.cnf,kissat_sat+cf,sat,0.22
fcc/51-116617.cnf,kissat_sat+cf,sat,0.22
fcc/51-116642.cnf,kissat_sat+cf,sat,0.39
fcc/51-116662.cnf,kissat_sat+cf,sat,0.23
fcc/51-116667.cnf,kissat_sat+cf,sat,0.43
fcc/51-116693.cnf,kissat_sat+cf,sat,0.4
fcc/51-116744.cnf,kissat_sat+cf,sat,0.45
fcc/51-116747.cnf,kissat_sat+cf,sat,0.22
fcc/51-116765.cnf,kissat_sat+cf,sat,0.43
fcc/51-116811.cnf,kissat_sat+cf,sat,0.24
fcc/51-116828.cnf,kissat_sat+cf,sat,0.42
fcc/51-116866.cnf,kissat_sat+cf,sat,0.17
fcc/51-116870.cnf,kissat_sat+cf,sat,0.49
fcc/51-116902.cnf,kissat_sat+cf,sat,0.17
fcc/51-116919.cnf,kissat_sat+cf,sat,0.24
fcc/51-116924.cnf,kissat_sat+cf,sat,0.15
fcc/51-116949.cnf,kissat_sat+cf,unsat,562.02
fcc/51-116958.cnf,kissat_sat+cf,sat,0.24
fcc/51-117129.cnf,kissat_sat+cf,sat,0.66
fcc/51-117190.cnf,kissat_sat+cf,sat,1.07
fcc/51-117339.cnf,kissat_sat+cf,sat,1.14
fcc/51-117449.cnf,kissat_sat+cf,sat,0.49
fcc/51-117579.cnf,kissat_sat+cf,sat,1.73
fcc/51-117607.cnf,kissat_sat+cf,sat,0.68
fcc/51-117796.cnf,kissat_sat+cf,sat,0.44
fcc/51-117806.cnf,kissat_sat+cf,unsat,1.87
fcc/51-117877.cnf,kissat_sat+cf,unsat,111.88
fcc/51-117992.cnf,kissat_sat+cf,sat,2.5
fcc/51-118004.cnf,kissat_sat+cf,sat,1.53
fcc/51-118227.cnf,kissat_sat+cf,unsat,127.8
fcc/51-118283.cnf,kissat_sat+cf,sat,0.71
fcc/51-119855.cnf,kissat_sat+cf,sat,12.97
fcc/51-119996.cnf,kissat_sat+cf,sat,11.51
fcc/51-120169.cnf,kissat_sat+cf,unsat,5.75
fcc/51-120673.cnf,kissat_sat+cf,sat,7.82
fcc/51-121551.cnf,kissat_sat+cf,sat,2.08
fcc/51-121613.cnf,kissat_sat+cf,sat,1.42
fcc/51-125640.cnf,kissat_sat+cf,sat,22.17
fcc/51-125680.cnf,kissat_sat+cf,sat,8.31
fcc/51-125760.cnf,kissat_sat+cf,sat,4.52
fcc/51-126080.cnf,kissat_sat+cf,sat,13.82
fcc/51-126160.cnf,kissat_sat+cf,sat,4.38
fcc/51-126400.cnf,kissat_sat+cf,sat,13.53
fcc/51-126460.cnf,kissat_sat+cf,sat,24.36
fcc/51-126660.cnf,kissat_sat+cf,sat,61.02
fcc/51-126680.cnf,kissat_sat+cf,sat,7.94
fcc/51-126948.cnf,kissat_sat+cf,sat,22.98
fcc/51-126985.cnf,kissat_sat+cf,sat,12.32
fcc/51-126989.cnf,kissat_sat+cf,sat,5.72
fcc/51-127037.cnf,kissat_sat+cf,sat,3.03
fcc/51-127159.cnf,kissat_sat+cf,sat,30.23
fcc/51-127177.cnf,kissat_sat+cf,sat,4.46
fcc/51-127227.cnf,kissat_sat+cf,sat,2.8
fcc/51-127253.cnf,kissat_sat+cf,sat,4.92
fcc/51-127282.cnf,kissat_sat+cf,sat,12.3
fcc/51-127290.cnf,kissat_sat+cf,sat,20.35
fcc/51-127294.cnf,kissat_sat+cf,sat,11.84
fcc/51-127315.cnf,kissat_sat+cf,sat,8.0
fcc/51-127322.cnf,kissat_sat+cf,sat,11.5
fcc/51-127354.cnf,kissat_sat+cf,sat,7.99
fcc/51-127357.cnf,kissat_sat+cf,sat,13.64
fcc/51-127367.cnf,kissat_sat+cf,sat,1.77
fcc/51-127371.cnf,kissat_sat+cf,sat,17.88
fcc/51-127405.cnf,kissat_sat+cf,sat,22.15
fcc/51-127415.cnf,kissat_sat+cf,sat,3.65
fcc/51-127458.cnf,kissat_sat+cf,sat,1.54
fcc/51-127488.cnf,kissat_sat+cf,sat,25.96
fcc/51-127506.cnf,kissat_sat+cf,sat,7.2
fcc/51-127616.cnf,kissat_sat+cf,sat,5.58
fcc/51-127623.cnf,kissat_sat+cf,sat,6.46
fcc/51-127706.cnf,kissat_sat+cf,sat,4.43
fcc/51-127726.cnf,kissat_sat+cf,sat,7.13
fcc/51-127766.cnf,kissat_sat+cf,sat,25.6
fcc/51-127798.cnf,kissat_sat+cf,sat,7.16
fcc/51-127812.cnf,kissat_sat+cf,sat,11.02
fcc/51-127903.cnf,kissat_sat+cf,sat,19.04
fcc/51-128078.cnf,kissat_sat+cf,sat,4.4
fcc/51-128144.cnf,kissat_sat+cf,sat,12.41
fcc/51-128249.cnf,kissat_sat+cf,sat,13.59
fcc/51-128278.cnf,kissat_sat+cf,sat,37.53
fcc/51-128363.cnf,kissat_sat+cf,sat,12.39
fcc/51-128381.cnf,kissat_sat+cf,sat,3.01
fcc/51-128442.cnf,kissat_sat+cf,sat,1.9
fcc/51-128443.cnf,kissat_sat+cf,sat,4.59
fcc/51-128472.cnf,kissat_sat+cf,sat,21.98
fcc/51-128556.cnf,kissat_sat+cf,sat,1.48
fcc/51-128595.cnf,kissat_sat+cf,sat,23.48
fcc/51-128658.cnf,kissat_sat+cf,sat,4.6
fcc/51-128677.cnf,kissat_sat+cf,sat,8.25
fcc/51-128717.cnf,kissat_sat+cf,sat,5.01
fcc/51-128731.cnf,kissat_sat+cf,sat,24.37
fcc/51-128791.cnf,kissat_sat+cf,sat,25.46
fcc/51-128825.cnf,kissat_sat+cf,sat,8.8
fcc/51-128833.cnf,kissat_sat+cf,sat,26.97
fcc/51-128843.cnf,kissat_sat+cf,sat,3.58
fcc/51-128847.cnf,kissat_sat+cf,sat,5.1
fcc/51-128874.cnf,kissat_sat+cf,sat,30.46
fcc/51-128888.cnf,kissat_sat+cf,sat,0.52
fcc/51-128925.cnf,kissat_sat+cf,sat,15.57
fcc/51-128930.cnf,kissat_sat+cf,sat,13.56
fcc/51-128940.cnf,kissat_sat+cf,sat,6.42
fcc/51-128945.cnf,kissat_sat+cf,sat,3.12
fcc/51-128951.cnf,kissat_sat+cf,sat,1.56
fcc/51-128994.cnf,kissat_sat+cf,sat,8.34
fcc/51-129008.cnf,kissat_sat+cf,sat,1.29
fcc/51-129019.cnf,kissat_sat+cf,sat,7.61
fcc/51-129050.cnf,kissat_sat+cf,sat,7.33
fcc/51-129056.cnf,kissat_sat+cf,sat,14.72
fcc/51-129071.cnf,kissat_sat+cf,sat,8.95
fcc/51-129133.cnf,kissat_sat+cf,sat,19.79
fcc/51-129157.cnf,kissat_sat+cf,sat,2.88
fcc/51-129169.cnf,kissat_sat+cf,unknown,10000
fcc/51-129199.cnf,kissat_sat+cf,unknown,10000
fcc/51-129386.cnf,kissat_sat+cf,sat,4.62
fcc/51-129820.cnf,kissat_sat+cf,sat,10.25
fcc/51-129841.cnf,kissat_sat+cf,sat,18.86
fcc/51-130068.cnf,kissat_sat+cf,sat,7.36
fcc/51-130161.cnf,kissat_sat+cf,sat,5.2
fcc/51-130266.cnf,kissat_sat+cf,sat,2.85
fcc/51-130624.cnf,kissat_sat+cf,sat,14.23
fcc/51-130652.cnf,kissat_sat+cf,sat,13.52
fcc/51-131352.cnf,kissat_sat+cf,sat,5.42
fcc/51-132007.cnf,kissat_sat+cf,sat,3.59
fcc/51-132474.cnf,kissat_sat+cf,sat,4.95
fcc/51-132832.cnf,kissat_sat+cf,sat,7.18
fcc/51-132870.cnf,kissat_sat+cf,sat,32.9
fcc/51-133003.cnf,kissat_sat+cf,sat,4.65
fcc/51-133051.cnf,kissat_sat+cf,sat,7.97
fcc/51-133075.cnf,kissat_sat+cf,sat,6.93
fcc/51-133123.cnf,kissat_sat+cf,sat,13.21
fcc/51-133555.cnf,kissat_sat+cf,sat,10.99
fcc/51-133567.cnf,kissat_sat+cf,sat,5.52
fcc/51-133771.cnf,kissat_sat+cf,sat,13.76
fcc/51-133867.cnf,kissat_sat+cf,sat,4.03
fcc/51-133927.cnf,kissat_sat+cf,sat,10.28
fcc/51-134239.cnf,kissat_sat+cf,sat,5.68
fcc/51-134395.cnf,kissat_sat+cf,sat,15.02
fcc/51-134470.cnf,kissat_sat+cf,sat,12.78
fcc/51-134494.cnf,kissat_sat+cf,sat,2.91
fcc/51-134497.cnf,kissat_sat+cf,sat,3.45
fcc/51-134507.cnf,kissat_sat+cf,sat,5.11
fcc/51-134509.cnf,kissat_sat+cf,sat,21.12
fcc/51-134518.cnf,kissat_sat+cf,sat,4.68
fcc/51-134536.cnf,kissat_sat+cf,sat,13.13
fcc/51-134559.cnf,kissat_sat+cf,sat,67.09
fcc/51-134584.cnf,kissat_sat+cf,unknown,10000
fcc/51-134590.cnf,kissat_sat+cf,sat,5.67
fcc/51-134596.cnf,kissat_sat+cf,sat,30.73
fcc/51-134622.cnf,kissat_sat+cf,sat,12.82
fcc/51-134634.cnf,kissat_sat+cf,sat,7.19
fcc/51-134640.cnf,kissat_sat+cf,sat,5.51
fcc/51-134664.cnf,kissat_sat+cf,sat,13.45
fcc/51-134720.cnf,kissat_sat+cf,sat,19.75
fcc/51-134756.cnf,kissat_sat+cf,sat,7.57
fcc/51-134789.cnf,kissat_sat+cf,sat,1.54
fcc/51-134837.cnf,kissat_sat+cf,sat,7.43
fcc/51-134847.cnf,kissat_sat+cf,sat,48.14
fcc/51-134886.cnf,kissat_sat+cf,sat,8.49
fcc/51-134951.cnf,kissat_sat+cf,sat,7.54
fcc/51-134983.cnf,kissat_sat+cf,sat,5.06
fcc/51-135001.cnf,kissat_sat+cf,sat,8.15
fcc/51-135014.cnf,kissat_sat+cf,sat,7.9
fcc/51-135045.cnf,kissat_sat+cf,sat,6.69
fcc/51-135126.cnf,kissat_sat+cf,sat,33.88
fcc/51-135170.cnf,kissat_sat+cf,sat,16.19
fcc/51-135236.cnf,kissat_sat+cf,sat,94.56
fcc/51-135252.cnf,kissat_sat+cf,sat,145.11
fcc/51-135266.cnf,kissat_sat+cf,sat,29.55
fcc/51-135271.cnf,kissat_sat+cf,sat,118.24
fcc/51-135307.cnf,kissat_sat+cf,sat,44.58
fcc/51-135328.cnf,kissat_sat+cf,sat,86.86
fcc/51-135484.cnf,kissat_sat+cf,sat,115.89
fcc/51-135521.cnf,kissat_sat+cf,sat,160.84
fcc/51-135543.cnf,kissat_sat+cf,sat,326.97
fcc/51-135677.cnf,kissat_sat+cf,unknown,10000
fcc/51-135709.cnf,kissat_sat+cf,sat,92.93
fcc/51-135713.cnf,kissat_sat+cf,sat,21.01
fcc/51-135738.cnf,kissat_sat+cf,sat,276.22
fcc/51-135897.cnf,kissat_sat+cf,sat,396.96
fcc/51-135915.cnf,kissat_sat+cf,sat,103.02
fcc/51-136016.cnf,kissat_sat+cf,sat,478.69
fcc/51-136067.cnf,kissat_sat+cf,sat,110.6
fcc/51-136140.cnf,kissat_sat+cf,sat,53.63
fcc/51-136144.cnf,kissat_sat+cf,sat,29.52
fcc/51-136242.cnf,kissat_sat+cf,sat,15.0
fcc/51-136331.cnf,kissat_sat+cf,sat,177.82
fcc/51-136619.cnf,kissat_sat+cf,sat,981.22
fcc/51-136639.cnf,kissat_sat+cf,sat,377.49
fcc/51-136643.cnf,kissat_sat+cf,sat,392.81
fcc/51-136660.cnf,kissat_sat+cf,sat,361.26
fcc/51-136673.cnf,kissat_sat+cf,sat,599.76
fcc/51-136704.cnf,kissat_sat+cf,sat,232.56
fcc/51-136715.cnf,kissat_sat+cf,sat,123.14
fcc/51-136739.cnf,kissat_sat+cf,sat,1226.59
fcc/51-136741.cnf,kissat_sat+cf,sat,180.44
fcc/51-136760.cnf,kissat_sat+cf,sat,537.37
fcc/51-136772.cnf,kissat_sat+cf,sat,118.78
fcc/51-136773.cnf,kissat_sat+cf,sat,63.16
fcc/51-136786.cnf,kissat_sat+cf,sat,67.57
fcc/51-136834.cnf,kissat_sat+cf,sat,157.9
fcc/51-136845.cnf,kissat_sat+cf,sat,149.99
fcc/51-136856.cnf,kissat_sat+cf,sat,358.35
fcc/51-136865.cnf,kissat_sat+cf,sat,63.24
fcc/51-136867.cnf,kissat_sat+cf,sat,90.24
fcc/51-136879.cnf,kissat_sat+cf,sat,55.67
fcc/51-136882.cnf,kissat_sat+cf,sat,275.23
fcc/51-136885.cnf,kissat_sat+cf,sat,50.76
fcc/51-136889.cnf,kissat_sat+cf,sat,148.25
fcc/51-136894.cnf,kissat_sat+cf,sat,93.34
fcc/51-136961.cnf,kissat_sat+cf,sat,66.12
fcc/51-136964.cnf,kissat_sat+cf,sat,199.61
fcc/51-136987.cnf,kissat_sat+cf,sat,145.51
fcc/51-137009.cnf,kissat_sat+cf,sat,129.54
fcc/51-137051.cnf,kissat_sat+cf,sat,278.47
fcc/51-137052.cnf,kissat_sat+cf,sat,103.97
fcc/51-137071.cnf,kissat_sat+cf,sat,531.23
fcc/51-137084.cnf,kissat_sat+cf,sat,75.95
fcc/51-137103.cnf,kissat_sat+cf,sat,407.89
fcc/51-137124.cnf,kissat_sat+cf,sat,139.06
fcc/51-137127.cnf,kissat_sat+cf,sat,181.75
fcc/51-137151.cnf,kissat_sat+cf,sat,78.47
fcc/51-137162.cnf,kissat_sat+cf,sat,151.48
fcc/51-137167.cnf,kissat_sat+cf,sat,67.13
fcc/51-137195.cnf,kissat_sat+cf,sat,2180.07
fcc/51-137216.cnf,kissat_sat+cf,sat,627.55
fcc/51-137229.cnf,kissat_sat+cf,sat,1823.34
fcc/51-137249.cnf,kissat_sat+cf,unsat,147.72
fcc/51-137256.cnf,kissat_sat+cf,sat,89.14
fcc/51-137304.cnf,kissat_sat+cf,sat,2327.97
fcc/51-137313.cnf,kissat_sat+cf,sat,861.2
fcc/51-137547.cnf,kissat_sat+cf,unsat,774.32
fcc/51-137590.cnf,kissat_sat+cf,sat,563.9
fcc/51-137622.cnf,kissat_sat+cf,sat,475.22
fcc/51-138027.cnf,kissat_sat+cf,sat,696.53
fcc/51-138126.cnf,kissat_sat+cf,sat,1190.99
fcc/51-138367.cnf,kissat_sat+cf,sat,2562.8
fcc/51-138377.cnf,kissat_sat+cf,sat,2102.58
fcc/51-138527.cnf,kissat_sat+cf,sat,1591.77
fcc/51-138631.cnf,kissat_sat+cf,sat,951.38
fcc/51-138974.cnf,kissat_sat+cf,unknown,10000
fcc/51-139052.cnf,kissat_sat+cf,sat,3465.56
fcc/51-139053.cnf,kissat_sat+cf,sat,2170.07
fcc/51-139321.cnf,kissat_sat+cf,sat,3149.79
fcc/51-139644.cnf,kissat_sat+cf,unknown,10000
fcc/51-139992.cnf,kissat_sat+cf,unknown,10000
fcc/51-140449.cnf,kissat_sat+cf,unsat,417.24
fcc/51-141728.cnf,kissat_sat+cf,unknown,10000
fcc/51-141979.cnf,kissat_sat+cf,unknown,10000
fcc/51-141985.cnf,kissat_sat+cf,unknown,10000
fcc/51-142004.cnf,kissat_sat+cf,sat,3097.46
